0,02098649359160687 => 0
0,020954350468455427 => 0
0,02093032825831154 => 0
0,020895452117120378 => 0
0,020870382002570204 => 0
0,0208377987767869 => 0
0,020809686025666116 => 0
0,02077897126169305 => 0
0,020752970416003654 => 0
0,020722511187841856 => 0
0,020685008525169767 => 0
0,020663861405350276 => 0
0,02064326945987253 => 0
0,020608595589451658 => 0
0,020582517437536085 => 0
0,0205557768338048 => 0
0,02052666928406092 => 0
0,02050910789768676 => 0
0,020467063154880172 => 0
0,020446120059706474 => 0
0,020433672395611422 => 0
0,02040617793760072 => 0
0,020365632102446907 => 0
0,02034848175766781 => 0
0,0203045277077742 => 0
0,020280371269291105 => 0
0,020266041180134125 => 0
0,020227661764551125 => 0
0,020201181577789235 => 0
0,020176752767649932 => 0
0,020148352957018403 => 0
0,020124543606180843 => 0
0,020098934060052653 => 0
0,0200681538310459 => 0
0,020048361349156992 => 0
0,02001481687559929 => 0
0,0199921382281137 => 0
0,019967016240683862 => 0
0,019872447242987215 => 0
0,019912538719434176 => 0
0,019892750397764104 => 0
0,019869110210055736 => 0
0,01984629523691423 => 0
0,019816237236514454 => 0
0,01979352339289882 => 0
0,019765097330156106 => 0
0,01974824850620401 => 0
0,019724019177790323 => 0
0,019696502547690755 => 0
0,01966493184123765 => 0
0,019645676873136217 => 0
0,019617873692482756 => 0
0,019614420647841392 => 0
0,019574594975597163 => 0
0,019560560603080705 => 0
0,01952679049691072 => 0
0,019500003525766748 => 0
0,01947671933358604 => 0
0,01945308472737138 => 0
0,019430569920564206 => 0
0,019405284391153476 => 0
0,01938579842672803 => 0
0,019360804366228022 => 0
0,019337613460872538 => 0
0,019315742717021 => 0
0,019289696403669333 => 0
0,019267962180091348 => 0
0,019244812880091767 => 0
0,01922163358628411 => 0
0,019198975405225933 => 0
0,019173377200172082 => 0
0,0191537189364348 => 0
0,019135556418721406 => 0
0,019106333139894526 => 0
0,019087458107261236 => 0
0,01906629407525572 => 0
0,019042198139530474 => 0
0,01902434158538875 => 0
0,019003072743482737 => 0
0,018971776550975428 => 0
0,01895736422629461 => 0
0,018929392619552097 => 0
0,018914425556882532 => 0
0,018893080961585318 => 0
0,01886603177323345 => 0
0,01884461782351292 => 0
0,018823713206934437 => 0
0,01880242883584411 => 0
0,018780390013828356 => 0
0,018761996025376197 => 0
0,0187402779622873 => 0
0,01871658195495594 => 0
0,01870091931907782 => 0
0,018676025063269205 => 0
0,018657395970501495 => 0
0,018631668794321907 => 0
0,018612877835219106 => 0
0,01859481345885731 => 0
0,018576146911046885 => 0
0,01855190760533127 => 0
0,01853096019360384 => 0
0,018512263947377164 => 0
0,018494058424361415 => 0
0,018469820775289067 => 0
0,018449554776673933 => 0
0,018427035840334706 => 0
0,01841686222848184 => 0
0,01838799938730011 => 0
0,018371689293045813 => 0
0,0183474139405793 => 0
0,01832763482648789 => 0
0,018313023418859518 => 0
0,01829073380091523 => 0
0,018271666160912425 => 0
0,01826021814718721 => 0
0,018232022403593756 => 0
0,018216514040307302 => 0
0,018193618522932723 => 0
0,018173684023427967 => 0
0,018156497755833473 => 0
0,018137657980626304 => 0
0,018116117322429674 => 0
0,018096835136582768 => 0
0,018078232057087862 => 0
0,018057095865569424 => 0
0,018041204142885594 => 0
0,018019633471759628 => 0
0,018002676561929658 => 0
0,017983617153191554 => 0
0,017965533510395336 => 0
0,017950211320116243 => 0
0,017928283590163952 => 0
0,01791203998421456 => 0
0,01788820266358649 => 0
0,01787382929211403 => 0
0,01785135380947801 => 0
0,017836449620198112 => 0
0,01781644495462252 => 0
0,017803833314699126 => 0
0,01778526438829415 => 0
0,017767303212857508 => 0
0,017742527817417083 => 0
0,017729314278302266 => 0
0,017708993872679907 => 0
0,01769165078295614 => 0
0,017673153502376575 => 0
0,01765660265190575 => 0
0,017638532107532155 => 0
0,01762078678995604 => 0
0,017604235958332864 => 0
0,017583536214797812 => 0
0,01756846752495788 => 0
0,017549145557477108 => 0
0,017532790637830333 => 0
0,017518870906267834 => 0
0,017499005950701276 => 0
0,01748201865761012 => 0
0,017467177947069857 => 0
0,01744692438420819 => 0
0,01743009813273528 => 0
0,017413046475258095 => 0
0,017401454168257974 => 0
0,017379029494004633 => 0
0,01736266552472231 => 0
0,01734818652110129 => 0
0,017327199727753238 => 0
0,017313619719340187 => 0
0,017294625105223376 => 0
0,01728202844136538 => 0
0,017261281187584708 => 0
0,017245595651521915 => 0
0,017229508646649617 => 0
0,017215128472244906 => 0
0,017194657855028418 => 0
0,017185605508246875 => 0
0,017163531629231312 => 0
0,01715011515489005 => 0
0,017132548099928684 => 0
0,017115495991026203 => 0
0,01709932875962844 => 0
0,017083781265025043 => 0
0,017076710975476354 => 0
0,01705166863056066 => 0
0,01703652549769828 => 0
0,01701944372609781 => 0
0,0170041644770618 => 0
0,016987832941024822 => 0
0,016972353115374938 => 0
0,01695667225094592 => 0
0,016942511887882056 => 0
0,016927383897022256 => 0
0,01690760243086805 => 0
0,016892146670545536 => 0
0,016878367638495314 => 0
0,01687174320842958 => 0
0,016849493845304972 => 0
0,016833053781378927 => 0
0,01681851281631318 => 0
0,01680015001768645 => 0
0,0167866763461391 => 0
0,016773724968877243 => 0
0,016755719346102316 => 0
0,01674140113535977 => 0
0,016726746013195525 => 0
0,016710414742421888 => 0
0,01670854049800104 => 0
0,016680049853548224 => 0
0,016667575174586488 => 0
0,0166516181802335 => 0
0,016634210015124853 => 0
0,016619531925453738 => 0
0,01660672654869335 => 0
0,01659082313237075 => 0
0,016576791961142628 => 0
0,01656641722746007 => 0
0,016547608503429657 => 0
0,016532891659119937 => 0
0,016521509533241375 => 0
0,016502521808175175 => 0
0,016493692583492613 => 0
0,01647591835160191 => 0
0,016461986676138577 => 0
0,016446742944475103 => 0
0,016430842714435224 => 0
0,016418217223480757 => 0
0,016403089218932045 => 0
0,016386659552271837 => 0
0,016377454689417363 => 0
0,016359295668490433 => 0
0,01634518351820423 => 0
0,01633324664361716 => 0
0,016318444248426246 => 0
0,016305856152749203 => 0
0,016289469003607174 => 0
0,016276967386127585 => 0
0,016264086636800804 => 0
0,016250638230096138 => 0
0,01623530283341141 => 0
0,016223849369393768 => 0
0,016210366340709128 => 0
0,01619550437067723 => 0
0,016180443792543762 => 0
0,01616663419694541 => 0
0,01615366827088687 => 0
0,01614056785056281 => 0
0,016125059158282825 => 0
0,01611355776792502 => 0
0,01610552549976261 => 0
0,016086529789819778 => 0
0,016071825255079348 => 0
0,016057332498246642 => 0
0,016047756463414196 => 0
0,016031859008355596 => 0
0,016019022292547883 => 0
0,016004831698012416 => 0
0,015995122911029922 => 0
0,01598009656428775 => 0
0,015969113350888145 => 0
0,015956735671932336 => 0
0,01594010217032553 => 0
0,015926322936683817 => 0
0,015920888070926238 => 0
0,015902718058589102 => 0
0,015814185561317806 => 0
0,015874877636702305 => 0
0,015862459655490792 => 0
0,01584957508476718 => 0
0,015837262699249566 => 0
0,01582464469934723 => 0
0,01581270822096534 => 0
0,015800224365025244 => 0
0,015782916511976924 => 0
0,015772795880038264 => 0
0,015758735509725515 => 0
0,01574761482914882 => 0
0,01573642053439153 => 0
0,015717609256601435 => 0
0,015711033686293386 => 0
0,015697050213043438 => 0
0,01568488843423176 => 0
0,015674314494366015 => 0
0,01566258623353739 => 0
0,015650708252834905 => 0
0,015634824864836142 => 0
0,015625349196813583 => 0
0,015610428631709269 => 0
0,01559809653997994 => 0
0,015588352383253066 => 0
0,015573222809770776 => 0
0,015564728734435816 => 0
0,015549838902067075 => 0
0,015536298133335765 => 0
0,015525498930006036 => 0
0,015515866858447414 => 0
0,015502097848950002 => 0
0,015489285114959492 => 0
0,01547758590677807 => 0
0,015466164289585797 => 0
0,015453503819153763 => 0
0,015441402094040891 => 0
0,015429693367192061 => 0
0,015418086005113964 => 0
0,015406437130946265 => 0
0,015398391849384704 => 0
0,01538312071166713 => 0
0,015370504082845338 => 0
0,015358990898920233 => 0
0,015345227911508694 => 0
0,015337451880695118 => 0
0,015325759643698356 => 0
0,015312358733129017 => 0
0,015300503455477503 => 0
0,015289388483225962 => 0
0,015277518993830357 => 0
0,015261425680939186 => 0
0,015256052759139192 => 0
0,015243820434402441 => 0
0,015227335442932177 => 0
0,01522018068925407 => 0
0,015212242578968659 => 0
0,015200220369881723 => 0
0,015186116476901644 => 0
0,015174596626986597 => 0
0,015164356009594968 => 0
0,015152572935570548 => 0
0,015141098083366809 => 0
0,015130744786848543 => 0
0,015119429542367335 => 0
0,015108519150668532 => 0
0,015096381614079507 => 0
0,015087147500145481 => 0
0,015073951434859952 => 0
0,015062030142745732 => 0
0,015052145827839812 => 0
0,015041079753365182 => 0
0,015034692860090801 => 0
0,015020944096310116 => 0
0,015008698905737212 => 0
0,015000230881781223 => 0
0,014986261797548797 => 0
0,014976343812326138 => 0
0,014964921003258792 => 0
0,014954086795346688 => 0
0,01494551875672555 => 0
0,01493236272155608 => 0
0,014924403710494864 => 0
0,014910930320551102 => 0
0,014900566574940745 => 0
0,014888366147674827 => 0
0,014878531140535518 => 0
0,014867926168194698 => 0
0,014857544645939216 => 0
0,014846799638793534 => 0
0,014837522535332492 => 0
0,014825178741483761 => 0
0,014816635711024598 => 0
0,014806151905977423 => 0
0,01479468821457471 => 0
0,014783491992421061 => 0
0,014773214403746415 => 0
0,014762843426189436 => 0
0,014752587234878118 => 0
0,014744508959212609 => 0
0,01473435953843829 => 0
0,014722329197451993 => 0
0,0147100412732793 => 0
0,01470089121804821 => 0
0,01469100502189705 => 0
0,0146804895912347 => 0
0,01466911609337559 => 0
0,014660070829459523 => 0
0,014649558763174374 => 0
0,014639624658037913 => 0
0,01463145496329807 => 0
0,014626326896439893 => 0
0,01460970268699157 => 0
0,014599442926582532 => 0
0,014589868506944138 => 0
0,014580064458453336 => 0
0,014571407661618506 => 0
0,014559378839066453 => 0
0,01455147904598015 => 0
0,014546803042052601 => 0
0,014528953681097231 => 0
0,014519245402117204 => 0
0,014509609302754222 => 0
0,014501444824844563 => 0
0,01448963045173964 => 0
0,01447931341997548 => 0
0,014470596842595206 => 0
0,01445936370145635 => 0
0,014449217943620075 => 0
0,014443746909012527 => 0
0,014431688653024532 => 0
0,014424438064480018 => 0
0,014412531249467378 => 0
0,014401935444967838 => 0
0,014391793278728722 => 0
0,014383651842966525 => 0
0,014374016206466996 => 0
0,014364537206081319 => 0
0,014354123382351657 => 0
0,014344433173371907 => 0
0,014334880873355136 => 0
0,014327049763692225 => 0
0,014314582995488118 => 0
0,014317096735473175 => 0
0,014297009204223703 => 0
0,014287390387519687 => 0
0,014277912090274793 => 0
0,014268920477111804 => 0
0,014259341750926031 => 0
0,014251424749201715 => 0
0,014241149855563443 => 0
0,01423272674989293 => 0
0,014222178600843972 => 0
0,014212411125241823 => 0
0,014203081484480233 => 0
0,014193695143648872 => 0
0,014186116012892477 => 0
0,014175558578492392 => 0
0,0141662879746241 => 0
0,01415651968123192 => 0
0,014147467942775988 => 0
0,0141387996171267 => 0
0,014129340044947952 => 0
0,014120640278077341 => 0
0,01411147094180327 => 0
0,014102195149570541 => 0
0,014096959380655086 => 0
0,014086220847594252 => 0
0,014082450880198355 => 0
0,01406658627175375 => 0
0,014057235665521613 => 0
0,014049408610024421 => 0
0,014041907464005252 => 0
0,01403142928009243 => 0
0,01402281641935606 => 0
0,01401553833035391 => 0
0,01400257236286847 => 0
0,013994448489679474 => 0
0,013986555099805602 => 0
0,013977612368331878 => 0
0,0139690285471923 => 0
0,01395808542929435 => 0
0,013949349111674175 => 0
0,013940792965186745 => 0
0,013932584320648247 => 0
0,013924583967326055 => 0
0,013917036740413195 => 0
0,013908091597078816 => 0
0,01389753566417868 => 0
0,013890446047264304 => 0
0,013880575696718545 => 0
0,013871962664753528 => 0
0,013862427500218752 => 0
0,013854592146455886 => 0
0,013844969592726339 => 0
0,01383854341907307 => 0
0,013828941792018448 => 0
0,01382022296360272 => 0
0,01381363118474727 => 0
0,013802233616741561 => 0
0,013794826792451592 => 0
0,013786080752425168 => 0
0,013777840035255087 => 0
0,013771201600691016 => 0
0,013760871500184138 => 0
0,013752381110565393 => 0
0,013744797446110076 => 0
0,013734677472696705 => 0
0,013727064132474175 => 0
0,013718119256337586 => 0
0,01371021020161356 => 0
0,013701657874243496 => 0
0,013693086830195936 => 0
0,01368557170830214 => 0
0,013676889679378213 => 0
0,01367043369190791 => 0
0,013665935039246447 => 0
0,013652039955602324 => 0
0,01364491719945611 => 0
0,01363550745160057 => 0
0,013627330015858427 => 0
0,013619196717921816 => 0
0,013611910467126008 => 0
0,013602431298955721 => 0
0,013600513109587422 => 0
0,013587832649697056 => 0
0,013578267478856145 => 0
0,013570298353241913 => 0
0,013562900245975538 => 0
0,013554429073223365 => 0
0,01354543875320072 => 0
0,013537899979764538 => 0
0,01353118124889649 => 0
0,013522474704009564 => 0
0,013514432583416116 => 0
0,01350622813598286 => 0
0,013498565820015244 => 0
0,013487898066921581 => 0
0,01348272235935595 => 0
0,013473755023756627 => 0
0,01347219064081982 => 0
0,013457411904361031 => 0
0,013447954719652606 => 0
0,013442380464708185 => 0
0,01343436854963823 => 0
0,013426971364241971 => 0
0,013420876637383738 => 0
0,013411336924909508 => 0
0,013404196447430112 => 0
0,013395851816305142 => 0
0,01338817626844416 => 0
0,013379870952315012 => 0
0,01337169725506016 => 0
0,013366756986786512 => 0
0,013356725677423728 => 0
0,013355158773624635 => 0
0,013340553321200004 => 0
0,013333455219166557 => 0
0,013326700719977519 => 0
0,013320526181453 => 0
0,013310346570490341 => 0
0,013302920063011911 => 0
0,013295633359549367 => 0
0,01328844646749157 => 0
0,013280317633293107 => 0
0,01327239975179397 => 0
0,01326502778141766 => 0
0,013257123072751155 => 0
0,013249758249635687 => 0
0,013242972763400479 => 0
0,013234625765373657 => 0
0,013226898865056078 => 0
0,01322288663247553 => 0
0,013208587435924084 => 0
0,013205425534565602 => 0
0,01319712760664605 => 0
0,01318903282984834 => 0
0,013183972695139197 => 0
0,013174941646010433 => 0
0,013167745019316833 => 0
0,013159567165125575 => 0
0,013154816238512551 => 0
0,013146298028730203 => 0
0,013138071502978393 => 0
0,013130671988783553 => 0
0,0131235159141821 => 0
0,013115423566206642 => 0
0,013110049988014946 => 0
0,013101770111201293 => 0
0,013094775981777705 => 0
0,013085751568953922 => 0
0,013078863981174521 => 0
0,013075119466355917 => 0
0,013064492202290228 => 0
0,013057134243557984 => 0
0,013051956089181183 => 0
0,013044711778334555 => 0
0,013036796800349908 => 0
0,013028811573415977 => 0
0,013021131164658934 => 0
0,013014612237593544 => 0
0,013009191101927971 => 0
0,01300019153633773 => 0
0,012994738370699244 => 0
0,012986214304992276 => 0
0,012979228734229393 => 0
0,01297206542729156 => 0
0,012964204422078986 => 0
0,012958264828174632 => 0
0,012952823860794228 => 0
0,012944281467773502 => 0
0,012937279288183855 => 0
0,012929908340765872 => 0
0,012924087760043319 => 0
0,012914880317509663 => 0
0,01290873425130536 => 0
0,012901853449172218 => 0
0,012894974818043558 => 0
0,01289046869618544 => 0
0,012880881286953612 => 0
0,012874926866249062 => 0
0,012868253301576697 => 0
0,012859946980324829 => 0
0,012855088570703875 => 0
0,012846015761175415 => 0
0,012838704380944702 => 0
0,012832284225755658 => 0
0,012826211242860833 => 0
0,01281867468473931 => 0
0,012814067460899692 => 0
0,012804536143365818 => 0
0,012798709158230264 => 0
0,012791405360237557 => 0
0,01278456541507884 => 0
0,012778388202568084 => 0
0,012770266411495933 => 0
0,012765094297509355 => 0
0,012756630478988739 => 0
0,012750967043169525 => 0
0,01274372627788441 => 0
0,012736429399396232 => 0
0,012730448625432206 => 0
0,012724219602683018 => 0
0,012722543664166539 => 0
0,012711677908417506 => 0
0,012702289258525418 => 0
0,012696486037201023 => 0
0,012690275270361623 => 0
0,012684008001455974 => 0
0,012677122204590554 => 0
0,012671517777400918 => 0
0,012664096730243745 => 0
0,012658039624587244 => 0
0,012650341233894231 => 0
0,012643843067630292 => 0
0,01263738146726432 => 0
0,012631536296427291 => 0
0,012625794783126412 => 0
0,012618373452726567 => 0
0,01261155198535467 => 0
0,012607034334817593 => 0
0,01259842440991271 => 0
0,012592076732653326 => 0
0,012584942177338826 => 0
0,012577547817234162 => 0
0,01257261270321964 => 0
0,012566346526478965 => 0
0,012561982101457068 => 0
0,012552623684888816 => 0
0,012546415174176855 => 0
0,012539449548255251 => 0
0,012535315129039513 => 0
0,012528709010961805 => 0
0,012521089311732275 => 0
0,012515270200989066 => 0
0,012507960162919163 => 0
0,012503174129202946 => 0
0,012496993194568314 => 0
0,012490227236763527 => 0
0,012484462351593426 => 0
0,012477721054410407 => 0
0,01247024330306155 => 0
0,012464847095405506 => 0
0,01245807925820507 => 0
0,012452203612589502 => 0
0,012445356397240329 => 0
0,01244292541379674 => 0
0,012432874370169386 => 0
0,012424973686135323 => 0
0,012421900997583222 => 0
0,012414273777088878 => 0
0,012408437804172124 => 0
0,012401470701461132 => 0
0,012396052102321371 => 0
0,012389491453616253 => 0
0,012383272954304206 => 0
0,01237727161168626 => 0
0,012371581652629918 => 0
0,012344087169737443 => 0
0,012357055031244195 => 0
0,012352771198502723 => 0
0,012351766273743419 => 0
0,012338939463481231 => 0
0,012333583609379108 => 0
0,012328123578804888 => 0
0,012322289997620944 => 0
0,012316230908020477 => 0
0,01231095777516371 => 0
0,012304003767837749 => 0
0,012299840508384693 => 0
0,012293412163582693 => 0
0,012285622516478044 => 0
0,012280978924644444 => 0
0,012273697962305742 => 0
0,012268614014298558 => 0
0,012261831873974168 => 0
0,012255780327099036 => 0
0,01225092639628577 => 0
0,01224647375178219 => 0
0,01224094438575009 => 0
0,012232574582955262 => 0
0,012226207902227159 => 0
0,012220365470771667 => 0
0,012214578158299835 => 0
0,012208632371463583 => 0
0,012202197890782338 => 0
0,01219609157030417 => 0
0,012191381814243122 => 0
0,012185752974072893 => 0
0,012178585764461385 => 0
0,012173050763059816 => 0
0,012167787060420187 => 0
0,012151866061147251 => 0
0,012157683313734291 => 0
0,012150173204069805 => 0
0,012144406527930146 => 0
0,01213835597071339 => 0
0,012129984254834258 => 0
0,012126412677955068 => 0
0,012120724908943241 => 0
0,01211458980295653 => 0
0,012109454366330749 => 0
0,012105593733350722 => 0
0,012097447450386932 => 0
0,012091628051158619 => 0
0,012085364730334952 => 0
0,012079850723469865 => 0
0,012074347478451108 => 0
0,01206868064518857 => 0
0,01206189203261746 => 0
0,012057555377930318 => 0
0,012051982072690138 => 0
0,012050548509762773 => 0
0,012040716427398571 => 0
0,012036168460215452 => 0
0,012029494764726895 => 0
0,01202322984246798 => 0
0,012018337314167106 => 0
0,012014076279211625 => 0
0,012006037351010138 => 0
0,011975472328706858 => 0
0,011995416040159336 => 0
0,011989461122809486 => 0
0,011983633727896974 => 0
0,011978713428930303 => 0
0,011972718269376056 => 0
0,01196794527672883 => 0
0,011962179977161301 => 0
0,011956600267936034 => 0
0,011950513798929948 => 0
0,011946150037817823 => 0
0,011938659665437784 => 0
0,011934624521553496 => 0
0,011928328338648818 => 0
0,011922896901151225 => 0
0,01191775998610405 => 0
0,01191230949785722 => 0
0,011906565815763753 => 0
0,01190118039945518 => 0
0,011895839218735252 => 0
0,011890599670340384 => 0
0,011884553333691298 => 0
0,01187862878251878 => 0
0,011873996145089938 => 0
0,011869706988808574 => 0
0,011862707020012507 => 0
0,011858461154782618 => 0
0,011852171887098572 => 0
0,011848091434945834 => 0
0,011841252111840766 => 0
0,011835874619098867 => 0
0,011831073968187018 => 0
0,011816858139084896 => 0
0,0118202693310156 => 0
0,011814869042554993 => 0
0,011808683581333045 => 0
0,011803930964225938 => 0
0,011797860148553663 => 0
0,011790171080150817 => 0
0,011789383691681803 => 0
0,011781998107430042 => 0
0,011776751804182225 => 0
0,011770957949223053 => 0
0,011765889320072161 => 0
0,01176089528480607 => 0
0,011755767201743251 => 0
0,011750342208792277 => 0
0,011745357862675982 => 0
0,011741562047646792 => 0
0,011734563370343436 => 0
0,011729505233748527 => 0
0,01172412658985576 => 0
0,01171855341520395 => 0
0,011713589198781014 => 0
0,011710209175243489 => 0
0,011635367388563866 => 0
0,011697317731776883 => 0
0,011695065019146062 => 0
0,011687564038385646 => 0
0,011683159144259388 => 0
0,01167688995302213 => 0
0,01167228324333463 => 0
0,011666755777092934 => 0
0,011662223886403911 => 0
0,01165761592070918 => 0
0,011650979392292243 => 0
0,011646764416935032 => 0
0,011642198474049084 => 0
0,01163594144556212 => 0
0,011630886615593023 => 0
0,011625633026985273 => 0
0,01162148638912579 => 0
0,01161732648113468 => 0
0,011610935505014568 => 0
0,011605481677856312 => 0
0,011599714980782065 => 0
0,011595806523761944 => 0
0,01159185425625777 => 0
0,011585489968744147 => 0
0,01157998985602847 => 0
0,011574403455638158 => 0
0,01157148565469837 => 0
0,011564907577551856 => 0
0,0115618582651841 => 0
0,011554828181608396 => 0
0,011552140190671977 => 0
0,011545644289287529 => 0
0,011539990981398565 => 0
0,011534323215937725 => 0
0,011531276010812832 => 0
0,011525908480450625 => 0
0,01152089834611917 => 0
0,01151474814070017 => 0
0,011510639400888837 => 0
0,011504988501490497 => 0
0,011501129411499755 => 0
0,011495131172030429 => 0
0,011490292490530428 => 0
0,01148521566197916 => 0
0,011480004601545964 => 0
0,011475301276609598 => 0
0,011469458251973043 => 0
0,011465702911303235 => 0
0,011460098953541555 => 0
0,011457411156851642 => 0
0,011450922631729445 => 0
0,011450723300282411 => 0
0,011441951310488167 => 0
0,011436868732555219 => 0
0,011431367712409681 => 0
0,011426386116692848 => 0
0,011421885532980134 => 0
0,011418267999496358 => 0
0,01141232047481699 => 0
0,01140707538154345 => 0
0,01139959374692817 => 0
0,011397969484095456 => 0
0,01139269240990366 => 0
0,011387861805346554 => 0
0,011382870122920358 => 0
0,011378281000306958 => 0
0,011374073753044785 => 0
0,011370375946767488 => 0
0,011363587869454694 => 0
0,011360002974182614 => 0
0,011354123081540672 => 0
0,011349568084093663 => 0
0,011344746978379346 => 0
0,011339647250140496 => 0
0,011335933405437145 => 0
0,011330196853824224 => 0
0,01132718082833463 => 0
0,011321382213126813 => 0
0,011316601225772369 => 0
0,011311996334842088 => 0
0,011306774386233827 => 0
0,011302983466163636 => 0
0,0112973328623883 => 0
0,011292644063373311 => 0
0,01128802754667628 => 0
0,011283453903391449 => 0
0,011279493720518565 => 0
0,011274078614646143 => 0
0,011271616654526069 => 0
0,011264972941202865 => 0
0,011260662462087538 => 0
0,011255677924776433 => 0
0,011250883210449437 => 0
0,011246894960515471 => 0
0,011241851507427424 => 0
0,01123721732888908 => 0
0,011232373767235288 => 0
0,011227006719030725 => 0
